kd_kel,kd_kec,nm_kel
3604082001,360408,Pulo Ampel
3604082002,360408,Sumuranja
3604082003,360408,Mangunreja
3604082004,360408,Gedung Soka
3604082005,360408,Salira
3604082006,360408,Argawana
3604082007,360408,Banyuwangi
3604082008,360408,Margasari
3604082009,360408,Pulo Panjang
3604092001,360409,Ciruas
3604092002,360409,Citerep
3604092003,360409,Pulo
3604092004,360409,Kadikaran
3604092005,360409,Kepandean
3604092006,360409,Gosara
3604092009,360409,Bumijaya
3604092010,360409,Penggalang
3604092011,360409,Pamong
3604092012,360409,Cigelam
3604092013,360409,Singamerta
3604092014,360409,Ranjeng
3604092015,360409,Beberan
3604092016,360409,Kaserangan
3604092017,360409,Pelawad
3604112001,360411,Kragilan
3604112002,360411,Silebu
3604112003,360411,Pematang
3604112004,360411,Dukuh
3604112005,360411,Undar Andir
3604112006,360411,Sukajadi
3604112007,360411,Sentul
3604112008,360411,Jeruk Tipis 
3604112011,360411,Kendayakan
3604112012,360411,Tegalmaja
3604112013,360411,Cisait
3604112014,360411,Kramatjati
3604122001,360412,Pontang
3604122002,360412,Sukanegara
3604122003,360412,Linduk
3604122004,360412,Pulokencana
3604122006,360412,Kelapian
3604122008,360412,Kubang Puji
3604122009,360412,Domas
3604122010,360412,Singarajan
3604122011,360412,Kaserangan
3604122012,360412,Wanayasa
3604122013,360412,SukaJaya
3604132001,360413,Tirtayasa
3604132002,360413,Samparwadi
3604132003,360413,Kamanisan
3604132004,360413,PontangLegon
3604132005,360413,Kebon
3604132006,360413,Sujung
3604132007,360413,Lontar
3604132008,360413,Susukan
3604132009,360413,Wargasara
3604132010,360413,Laban
3604132011,360413,Tengkurak
3604132012,360413,Alang-alang
3604132013,360413,Kebuyutan
3604132014,360413,Puser
3604142001,360414,Tanara
3604142002,360414,Cerukcuk
3604142003,360414,Tenjoayu
3604142004,360414,Sukamanah
3604142005,360414,Lempuyang
3604142006,360414,Siremen
3604142007,360414,Bendung
3604142008,360414,Pedaleman
3604142009,360414,Cibodas
3604152001,360415,Cikande
3604152002,360415,LeuwiLimus
3604152003,360415,Nambo Udik
3604152004,360415,Parigi
3604152005,360415,Koper
3604152006,360415,Bakung
3604152007,360415,Julang
3604152008,360415,Sukatani
3604152009,360415,Situterate
3604152010,360415,Kamurang
3604152011,360415,GemborUdik
3604152012,360415,Songgomjaya
3604152013,360415,Cikande Permai
3604162001,360416,Kibin
3604162002,360416,Ketos
3604162003,360416,Cijeruk
3604162004,360416,Nagara
3604162005,360416,Nambo Ilir
3604162006,360416,Barengkok
3604162007,360416,Sukamaju
3604162008,360416,Tambak
3604162009,360416,Ciagel
3604172001,360417,Carenang
3604172002,360417,Pamanuk
3604172003,360417,Mandaya
3604172004,360417,Teras
3604172006,360417,Ragasmasigit
3604172007,360417,Walikukun
3604172009,360417,Panenjoan
3604172010,360417,Mekarsari
3604182001,360418,Binuang
3604182002,360418,Cakung
3604182003,360418,Renged
3604182004,360418,Gembor
3604182005,360418,Warakas
3604182006,360418,Sukamampir
3604182007,360418,Lamaran
3604192001,360419,Petir
3604192002,360419,Cirangkong
3604192003,360419,Tambiluk
3604192004,360419,Sindangsari
3604192005,360419,Padasuka
3604192006,360419,Seuat
3604192007,360419,Nagarapadang
3604192008,360419,Kadugenep
3604192009,360419,Cirendeu
3604192010,360419,Sanding
3604192011,360419,Kampung Baru
3604192012,360419,Mekar Baru
3604192013,360419,Seuat Jaya
3604192014,360419,Kubang Jaya
3604192015,360419,Bojong Nangka
3604202001,360420,Tanjung Teja
3604202002,360420,Sukasari
3604202003,360420,Panunggulan
3604202004,360420,Malanggah
3604202005,360420,Kemuning
3604202006,360420,Bojong Menteng
3604202007,360420,Bojong Catang
3604202008,360420,Bojong Pandan
3604202009,360420,Pancaregang
3604222001,360422,Baros
3604222002,360422,Tejamari
3604222003,360422,Panyirapan
3604222004,360422,Sidamukti
3604222005,360422,Sukacai
3604222006,360422,Tamansari
3604222007,360422,Sindangmandi
3604222008,360422,Cisalam
3604222009,360422,Sukamanah
3604222010,360422,Sukamenak
3604222011,360422,Curugagung
3604222012,360422,Padasuka
3604222013,360422,Sinarmukti
3604222014,360422,SukaIndah
3604232001,360423,Cikeusal
3604232002,360423,Dahu
3604232003,360423,Katulisan
3604232004,360423,Sukamaju
3604232005,360423,Cilayang
3604232006,360423,Sukamenak
3604232007,360423,Cimaung
3604232008,360423,Panyabrangan
3604232009,360423,Gandayasa
3604232010,360423,Bantar Panjang
3604232011,360423,Sukaratu
3604232012,360423,Harundang
3604232013,360423,Sukarame
3604232014,360423,Panosogan
3604232015,360423,Mongpok
3604232016,360423,Sukaraja
3604232017,360423,Cilayang Guha
3604242001,360424,Pamarayan
3604242002,360424,Damping
3604242003,360424,Wirana
3604242004,360424,Keboncau
3604242005,360424,Pudar
3604242006,360424,Binong
3604242007,360424,Sangiang
3604242008,360424,Kampung Baru
3604242010,360424,Pasirlimus
3604242018,360424,PasirKembang
3604252001,360425,Kopo
3604252002,360425,Garut
3604252003,360425,Nanggung
3604252004,360425,Cidahu
3604252005,360425,Nyompok
3604252006,360425,Gabus
3604252007,360425,CarenangUdik
3604252008,360425,Rancasumur
3604252009,360425,Babakanjaya
3604252010,360425,Mekarbaru
3604262001,360426,Jawilan
3604262002,360426,Bojot
3604262003,360426,Cemplang
3604262004,360426,Pagintungan
3604262005,360426,Pasirbuyut
3604262006,360426,Majasari
3604262007,360426,Parakan
3604262008,360426,Kareo
3604262009,360426,Junti
3604272001,360427,Ujungtebu
3604272002,360427,Siketug
3604272003,360427,Lebak
3604272004,360427,Pondok Kaharu
